OrderID,OrderDate,CustomerID,BookID,BookName,Author,BookCategory,PriceINR,Quantity,TotalINR,PaymentType,StoreLocation
O100210,7/21/2024 20:50,C7044,B1052,Gentle Legends,Meera Roy,Fantasy,1422.83,2,2845.66,NetBanking,Mumbai
O100211,6/24/2025 3:08,C2077,B1016,Bright Empire,Deepak Singh,Children,452.46,1,452.46,UPI,Pune
O100212,6/22/2024 14:57,C7708,B1000,Bright Paths,Ananya Das,Self-Help,1435.64,1,1435.64,Cash,Mumbai
O100213,10/19/2024 2:42,C8372,B1061,Golden Memory,Priya Bose,Fantasy,1331.07,2,2662.14,NetBanking,Hyderabad
O100214,6/18/2025 20:04,C3981,B1033,Fading Pages - Vol 7,Ananya Bose,Mystery,613.91,1,613.91,Card,Pune
O100215,7/21/2025 2:01,C3034,B1025,Forgotten Garden,Deepak Das,History,806.97,1,806.97,Card,Chennai
O100216,6/15/2023 11:44,C4694,B1002,Gentle Rivers,Maya Das,Mystery,837.31,2,1674.62,UPI,Chennai
O100217,9/14/2023 7:08,C5496,B1053,Whispering Sea (54),Nisha Iyer,Non-Fiction,1454.84,1,1454.84,Card,Chennai
O100218,6/30/2024 3:24,C9234,B1056,Golden Storms,Sana Mehta,Children,933.55,1,933.55,Card,Mumbai
O100219,11/5/2024 22:44,C6531,B1022,Crimson Dreams,Neha Verma,Mystery,1161.33,1,1161.33,Cash,Kolkata
O100220,2/16/2023 23:21,C5336,B1065,Crimson Skies (66),Tara Bose,Non-Fiction,1230.16,3,3690.48,Card,Pune
O100221,10/16/2024 1:06,C9159,B1063,Shadow Forest,Meera Patel,Children,140.06,1,140.06,UPI,Chennai
O100222,9/8/2023 14:47,C5873,B1097,Bright Voices,Vikram Khan,Self-Help,997.93,1,997.93,NetBanking,Delhi
O100223,6/11/2023 16:00,C7809,B1050,Modern Stars,Vikram Khan,Fiction,1366.83,1,1366.83,NetBanking,Ahmedabad
O100224,12/15/2023 22:05,C3353,B1037,Crimson Skies,Saurav Mehta,Romance,741.81,3,2225.43,UPI,Hyderabad
O100225,2/13/2024 4:45,C7070,B1029,Forgotten Forest,Deepak Mehta,Fantasy,977.86,2,1955.72,Cash,Hyderabad
O100226,4/22/2024 4:27,C5382,B1004,Wild Pages - Vol 4,Rahul Das,Romance,1218.33,1,1218.33,NetBanking,Bengaluru
O100227,4/10/2023 1:50,C5754,B1016,Bright Empire,Deepak Singh,Mystery,798.63,1,798.63,NetBanking,Pune
O100228,9/12/2025 5:48,C6364,B1087,Crimson Echoes,Meera Roy,Romance,183.24,1,183.24,UPI,Bengaluru
O100229,5/25/2024 18:44,C8648,B1065,Crimson Skies (66),Tara Bose,Mystery,573.35,1,573.35,NetBanking,Chennai
O100230,1/24/2023 3:16,C7442,B1111,Gentle Forest (112),Priya Gupta,Self-Help,591.02,1,591.02,NetBanking,Bengaluru
O100231,8/20/2024 12:50,C1797,B1022,Crimson Dreams,Neha Verma,Romance,296.58,1,296.58,Cash,Chennai
O100232,9/3/2024 23:49,C8710,B1117,Glowing Echoes,Rohit Khan,Self-Help,1082.08,1,1082.08,UPI,Kolkata
O100233,3/17/2024 4:52,C5333,B1003,Hidden Paths - Vol 4,Tara Roy,Non-Fiction,596.68,2,1193.36,UPI,Pune
O100234,2/16/2023 14:35,C1838,B1066,Secret Song,Saurav Das,Fantasy,830.51,4,3322.04,Card,Hyderabad
O100235,10/23/2023 2:40,C7329,B1060,Ancient Storms,Tara Khan,History,385.17,1,385.17,NetBanking,Chennai
O100236,11/27/2024 22:14,C2946,B1004,Wild Pages - Vol 4,Rahul Das,Children,595.87,1,595.87,Card,Delhi
O100237,1/18/2024 12:20,C6990,B1021,Broken Song,Rhea Mehta,Biography,242.32,1,242.32,Card,Bengaluru
O100238,6/5/2024 14:36,C9193,B1104,Gentle Forest (105),Sana Desai,Children,610.91,2,1221.82,Cash,Kolkata
O100239,5/21/2023 12:07,C8761,B1048,Lost Song,Isha Patel,Fiction,814.21,1,814.21,NetBanking,Mumbai
O100240,7/3/2025 18:46,C3290,B1072,Glowing Legends,Maya Iyer,Children,247.27,1,247.27,UPI,Hyderabad
O100241,2/7/2024 22:26,C5902,B1085,Forgotten Storms,Deepak Roy,Mystery,232.75,2,465.5,UPI,Ahmedabad
O100242,11/3/2023 17:17,C1272,B1062,Secret Skies - Vol 7,Vikram Sharma,Children,640.28,1,640.28,UPI,Hyderabad
O100243,3/2/2024 21:15,C6040,B1035,Gentle Paths,Karan Iyer,Non-Fiction,1231.75,2,2463.5,Cash,Ahmedabad
O100244,9/17/2025 23:52,C4728,B1051,Midnight Forest,Saurav Sharma,Sci-Fi,408.69,1,408.69,Cash,Ahmedabad
O100245,6/20/2024 22:54,C7229,B1085,Forgotten Storms,Deepak Roy,Mystery,445.6,2,891.2,Card,Bengaluru
O100246,8/9/2024 4:00,C4125,B1077,Secret Dreams,Karan Iyer,Fiction,757.84,2,1515.68,Cash,Ahmedabad
O100247,3/4/2024 5:30,C7765,B1013,Midnight Sea,Neha Roy,Fantasy,323.73,1,323.73,Card,Pune
O100248,3/4/2025 22:15,C8726,B1002,Gentle Rivers,Maya Das,History,1354.49,1,1354.49,Cash,Mumbai
O100249,8/1/2023 20:25,C6325,B1110,Golden Skies,Meera Patel,History,162.02,2,324.04,NetBanking,Pune
O100250,9/6/2025 6:18,C8531,B1037,Crimson Skies,Saurav Mehta,Fantasy,854.48,1,854.48,UPI,Hyderabad
O100251,9/16/2024 17:37,C4150,B1088,Ancient Cities,Priya Iyer,Sci-Fi,1136.88,1,1136.88,Card,Chennai
O100252,11/2/2023 8:11,C5876,B1038,Modern Machine - Vol 12,Rhea Khan,History,564.15,1,564.15,UPI,Bengaluru
O100253,11/21/2023 17:28,C6714,B1089,Lost Paths,Deepak Roy,Self-Help,858.23,1,858.23,UPI,Chennai
O100254,8/10/2024 19:46,C7220,B1012,Whispering Rivers,Saurav Bose,Non-Fiction,938.56,1,938.56,NetBanking,Hyderabad
O100255,10/25/2023 1:31,C5712,B1066,Secret Song,Saurav Das,Mystery,1014.73,1,1014.73,Cash,Hyderabad
O100256,11/2/2024 9:20,C8849,B1099,Midnight Legends,Deepak Khan,Self-Help,860.67,1,860.67,Card,Bengaluru
O100257,10/5/2023 20:27,C5450,B1007,Silent Promises,Nisha Gupta,History,928.83,1,928.83,Card,Delhi
O100258,1/28/2025 21:21,C4920,B1041,Lonely Mirror,Siddharth Verma,Children,511.33,1,511.33,Card,Kolkata
O100259,8/20/2023 23:13,C4814,B1025,Forgotten Garden,Deepak Das,History,957.82,1,957.82,Cash,Delhi
O100260,12/5/2023 17:11,C2647,B1058,Hidden Garden - Vol 4,Deepak Iyer,Biography,1480.4,1,1480.4,Card,Kolkata
O100261,8/9/2025 5:45,C7666,B1032,Hidden Skies - Vol 3,Nisha Gupta,History,130.39,1,130.39,NetBanking,Ahmedabad
O100262,2/13/2025 10:27,C6262,B1069,Gentle Skies - Vol 9,Rahul Khan,Romance,459.18,1,459.18,UPI,Kolkata
O100263,10/29/2024 20:54,C4804,B1074,Whispering Stars,Siddharth Mehta,Non-Fiction,241.2,2,482.4,Cash,Mumbai
O100264,6/22/2025 6:24,C1595,B1023,Hidden Garden,Karan Bose,Biography,1356.64,1,1356.64,NetBanking,Ahmedabad
O100265,8/17/2025 10:32,C1613,B1114,Crimson Forest,Rhea Das,Mystery,145.16,1,145.16,Cash,Chennai
O100266,9/9/2024 3:54,C6489,B1023,Hidden Garden,Karan Bose,Children,274.5,1,274.5,UPI,Ahmedabad
O100267,6/20/2024 17:58,C3198,B1091,Wild Stars - Vol 6,Arjun Desai,History,1385.09,1,1385.09,NetBanking,Chennai
O100268,4/8/2025 4:06,C6417,B1117,Glowing Echoes,Rohit Khan,Romance,475.65,1,475.65,Card,Ahmedabad
O100269,1/5/2025 6:46,C1230,B1050,Modern Stars,Vikram Khan,Sci-Fi,1251.97,2,2503.94,UPI,Chennai
O100270,11/21/2024 7:01,C3875,B1074,Whispering Stars,Siddharth Mehta,Children,908.25,1,908.25,NetBanking,Pune
O100271,12/2/2023 3:09,C7567,B1043,Gentle Mirror,Rohit Gupta,History,402.8,4,1611.2,Cash,Mumbai
O100272,5/3/2024 11:46,C5064,B1067,Fading Promises,Meera Desai,Mystery,706.68,1,706.68,Cash,Chennai
O100273,8/30/2023 16:15,C5374,B1112,Ancient Echoes,Ananya Das,Biography,850.65,2,1701.3,UPI,Chennai
O100274,1/10/2025 20:51,C1187,B1013,Midnight Sea,Neha Roy,Children,518.02,1,518.02,UPI,Hyderabad
O100275,3/5/2023 4:18,C8625,B1010,Shadow Sea,Sameer Verma,Romance,1405.25,1,1405.25,UPI,Mumbai
O100276,12/3/2024 18:17,C6095,B1002,Gentle Rivers,Maya Das,Biography,191.46,1,191.46,Cash,Chennai
O100277,9/21/2024 8:02,C4590,B1009,Bright Rivers,Saurav Roy,Fantasy,876.52,1,876.52,Card,Ahmedabad
O100278,4/10/2024 22:03,C7121,B1001,Golden Echoes - Vol 2,Maya Sharma,Mystery,564.53,2,1129.06,NetBanking,Ahmedabad
O100279,4/1/2025 7:57,C5054,B1064,Hidden Skies - Vol 12,Meera Mehta,History,311.44,1,311.44,Cash,Ahmedabad
O100280,12/21/2024 13:10,C2279,B1008,Crimson Stars - Vol 6,Priya Sharma,History,941.39,1,941.39,Cash,Kolkata
O100281,7/13/2025 18:24,C4312,B1118,Burning Sea,Arjun Verma,History,1215.33,1,1215.33,Card,Mumbai
O100282,5/24/2025 18:56,C8239,B1068,Golden Rivers,Tara Roy,Fantasy,1265.42,4,5061.68,Cash,Bengaluru
O100283,5/15/2024 3:18,C9361,B1077,Secret Dreams,Karan Iyer,Children,1406.52,5,7032.6,NetBanking,Kolkata
O100284,5/16/2023 18:41,C7806,B1033,Fading Pages - Vol 7,Ananya Bose,Self-Help,369.92,1,369.92,NetBanking,Kolkata
O100285,4/18/2024 11:13,C1356,B1039,Broken Mirror,Meera Khan,History,1115.08,1,1115.08,NetBanking,Chennai
O100286,2/2/2025 7:56,C2196,B1092,Lost Echoes,Ananya Khan,Fiction,312.75,2,625.5,Cash,Pune
O100287,12/18/2024 2:19,C9866,B1013,Midnight Sea,Neha Roy,Fantasy,1222.56,2,2445.12,Cash,Delhi
O100288,2/2/2023 10:27,C7698,B1036,Bright Song,Deepak Desai,Self-Help,1243.3,1,1243.3,Card,Mumbai
O100289,1/19/2024 13:55,C8348,B1025,Forgotten Garden,Deepak Das,Biography,1371.95,1,1371.95,NetBanking,Pune
O100290,11/30/2024 19:38,C3178,B1041,Lonely Mirror,Siddharth Verma,Non-Fiction,661.18,2,1322.36,UPI,Delhi
O100291,7/4/2024 14:18,C9664,B1038,Modern Machine - Vol 12,Rhea Khan,Mystery,1104.31,2,2208.62,Card,Bengaluru
O100292,2/13/2025 0:49,C5888,B1037,Crimson Skies,Saurav Mehta,Fiction,864.36,1,864.36,NetBanking,Pune
O100293,1/24/2024 8:21,C5055,B1096,Gentle Cities,Rahul Desai,History,440.22,2,880.44,NetBanking,Hyderabad
O100294,10/10/2023 6:51,C2848,B1118,Burning Sea,Arjun Verma,Mystery,853.43,1,853.43,Cash,Pune
O100295,2/23/2025 0:34,C4943,B1103,Broken Promises,Amit Khan,Children,980.82,1,980.82,Card,Delhi
O100296,8/31/2024 1:13,C8314,B1005,Gentle Forest,Arjun Sharma,Non-Fiction,578.95,2,1157.9,Cash,Bengaluru
O100297,2/16/2024 15:58,C4839,B1041,Lonely Mirror,Siddharth Verma,Fiction,312.06,2,624.12,Card,Kolkata
O100298,5/30/2024 10:31,C4836,B1028,Golden Song,Sana Iyer,Mystery,803.19,2,1606.38,UPI,Hyderabad
O100299,11/6/2023 5:12,C9540,B1026,Glowing Empire,Ananya Verma,Romance,1207.48,1,1207.48,Card,Pune
O100300,10/9/2023 2:13,C3869,B1096,Gentle Cities,Rahul Desai,Sci-Fi,1094.93,2,2189.86,NetBanking,Ahmedabad
O100301,12/19/2023 23:25,C7244,B1032,Hidden Skies - Vol 3,Nisha Gupta,Fiction,166.24,1,166.24,UPI,Pune
O100302,6/2/2023 10:55,C7167,B1009,Bright Rivers,Saurav Roy,Biography,801.2,2,1602.4,Card,Ahmedabad
O100303,5/19/2025 8:12,C5927,B1117,Glowing Echoes,Rohit Khan,Romance,1252.51,1,1252.51,Card,Ahmedabad
O100304,7/29/2024 15:01,C7824,B1099,Midnight Legends,Deepak Khan,Fiction,750.2,1,750.2,Card,Pune
O100305,9/19/2023 7:24,C6411,B1014,Lost Dreams,Nisha Iyer,Romance,1219.47,1,1219.47,Cash,Ahmedabad
O100306,4/5/2023 19:30,C4120,B1046,Lonely Echoes - Vol 10,Rohit Iyer,Fantasy,683.95,2,1367.9,Cash,Chennai
O100307,11/20/2024 22:01,C1647,B1026,Glowing Empire,Ananya Verma,Biography,1004.14,1,1004.14,Cash,Bengaluru
O100308,1/11/2025 20:20,C4555,B1035,Gentle Paths,Karan Iyer,Children,1107.61,1,1107.61,NetBanking,Bengaluru
O100309,11/7/2023 0:33,C4470,B1019,Lost Pages,Deepak Sharma,Fantasy,370.42,3,1111.26,Card,Delhi
O100310,7/25/2025 8:49,C4350,B1037,Crimson Skies,Saurav Mehta,Self-Help,433.52,1,433.52,NetBanking,Bengaluru
O100311,11/26/2023 10:18,C7236,B1089,Lost Paths,Deepak Roy,History,1426.3,1,1426.3,NetBanking,Hyderabad
O100312,9/25/2023 13:05,C9401,B1012,Whispering Rivers,Saurav Bose,Sci-Fi,311.84,1,311.84,NetBanking,Ahmedabad
O100313,4/2/2025 17:05,C6246,B1096,Gentle Cities,Rahul Desai,Non-Fiction,144.97,2,289.94,Card,Hyderabad
O100314,2/28/2024 1:39,C4625,B1075,Burning Cities,Vikram Gupta,Fantasy,260.95,3,782.85,Card,Kolkata
O100315,7/20/2024 21:15,C7841,B1004,Wild Pages - Vol 4,Rahul Das,Sci-Fi,1392.13,2,2784.26,UPI,Mumbai
O100316,12/4/2023 8:22,C7223,B1105,Bright Rivers (106),Rahul Singh,Romance,1183.55,1,1183.55,Card,Ahmedabad
O100317,11/1/2024 12:17,C5216,B1008,Crimson Stars - Vol 6,Priya Sharma,History,704.88,2,1409.76,NetBanking,Ahmedabad
O100318,6/22/2023 12:49,C3773,B1039,Broken Mirror,Meera Khan,Self-Help,1278.97,3,3836.91,Card,Ahmedabad
O100319,7/27/2025 19:44,C1962,B1000,Bright Paths,Ananya Das,Mystery,276.16,5,1380.8,Cash,Delhi
O100320,2/21/2025 0:13,C7756,B1109,Hidden Sea,Deepak Patel,Fiction,376.94,2,753.88,Card,Bengaluru
O100321,12/25/2024 5:29,C1149,B1000,Bright Paths,Ananya Das,Non-Fiction,1319.59,1,1319.59,Card,Ahmedabad
O100322,3/3/2023 22:29,C8916,B1039,Broken Mirror,Meera Khan,Fantasy,958.29,1,958.29,NetBanking,Kolkata
O100323,6/28/2024 20:05,C7739,B1052,Gentle Legends,Meera Roy,Fiction,582.24,2,1164.48,Cash,Kolkata
O100324,1/9/2025 10:00,C9777,B1116,Bright Empire (117),Deepak Gupta,History,952.53,1,952.53,UPI,Kolkata
O100325,4/12/2025 15:40,C3937,B1115,Golden Stars - Vol 12,Ananya Gupta,History,861.07,3,2583.21,Cash,Delhi
O100326,6/2/2023 8:46,C4144,B1001,Golden Echoes - Vol 2,Maya Sharma,History,762.2,1,762.2,UPI,Hyderabad
O100327,3/25/2025 14:27,C2294,B1090,Forgotten Skies - Vol 4,Nisha Verma,Sci-Fi,743.61,1,743.61,UPI,Pune
O100328,8/1/2024 8:51,C4700,B1107,Forgotten Song - Vol 3,Nisha Mehta,Self-Help,1378.68,1,1378.68,UPI,Delhi
O100329,4/6/2023 14:45,C7213,B1024,Lost Legends,Karan Mehta,Fiction,807.25,1,807.25,NetBanking,Ahmedabad
O100330,10/14/2024 0:20,C3807,B1087,Crimson Echoes,Meera Roy,Fiction,549.52,2,1099.04,Cash,Ahmedabad
O100331,10/22/2024 12:03,C2562,B1106,Ancient Song - Vol 6,Ananya Desai,Biography,991.89,1,991.89,Cash,Bengaluru
O100332,7/11/2025 20:38,C8790,B1084,Midnight Rivers,Isha Sharma,Romance,830.42,4,3321.68,UPI,Kolkata
O100333,12/1/2024 10:12,C9897,B1104,Gentle Forest (105),Sana Desai,Non-Fiction,325.01,1,325.01,Cash,Mumbai
O100334,1/17/2023 7:32,C3362,B1091,Wild Stars - Vol 6,Arjun Desai,Fantasy,857.86,1,857.86,NetBanking,Delhi
O100335,6/16/2023 20:31,C4939,B1070,Silent Rivers,Amit Verma,Sci-Fi,941.04,1,941.04,NetBanking,Hyderabad
O100336,2/12/2025 5:05,C2284,B1086,Broken Legends,Rhea Bose,Biography,708.54,2,1417.08,UPI,Kolkata
O100337,3/23/2024 8:27,C2245,B1061,Golden Memory,Priya Bose,Non-Fiction,402.89,1,402.89,UPI,Pune
O100338,1/31/2023 23:05,C5478,B1044,Midnight Garden,Tara Mehta,Fantasy,640.88,2,1281.76,NetBanking,Ahmedabad
O100339,12/31/2023 20:08,C7150,B1018,Secret Stars,Isha Das,Romance,210.61,2,421.22,NetBanking,Mumbai
O100340,11/7/2024 13:50,C2404,B1046,Lonely Echoes - Vol 10,Rohit Iyer,Children,847.63,1,847.63,UPI,Bengaluru
O100341,3/26/2023 9:45,C3526,B1112,Ancient Echoes,Ananya Das,Non-Fiction,672.65,1,672.65,NetBanking,Mumbai
O100342,11/21/2023 13:07,C2745,B1062,Secret Skies - Vol 7,Vikram Sharma,Biography,262.01,1,262.01,Cash,Kolkata
O100343,3/31/2024 13:06,C5419,B1054,Wild Machine - Vol 4,Ananya Khan,Sci-Fi,1424.69,1,1424.69,Cash,Mumbai
O100344,7/11/2023 15:41,C8353,B1073,Hidden Promises,Maya Bose,Non-Fiction,1357.56,1,1357.56,NetBanking,Delhi
O100345,4/2/2023 12:53,C2524,B1096,Gentle Cities,Rahul Desai,Fiction,155.01,1,155.01,UPI,Pune
O100346,10/26/2023 15:03,C7353,B1049,Ancient Memory,Arjun Singh,Fiction,1315.58,1,1315.58,Cash,Bengaluru
O100347,6/17/2024 6:10,C7237,B1056,Golden Storms,Sana Mehta,Children,426.1,1,426.1,Card,Mumbai
O100348,11/5/2023 9:46,C9079,B1058,Hidden Garden - Vol 4,Deepak Iyer,Sci-Fi,817.1,1,817.1,Card,Delhi
O100349,3/21/2024 10:02,C7899,B1110,Golden Skies,Meera Patel,Mystery,905.26,2,1810.52,UPI,Ahmedabad
O100350,1/5/2024 9:09,C5040,B1091,Wild Stars - Vol 6,Arjun Desai,Non-Fiction,448.45,1,448.45,NetBanking,Bengaluru
O100351,4/20/2023 4:55,C5991,B1095,Wild Paths,Deepak Bose,Self-Help,1483.46,1,1483.46,Cash,Pune
O100352,5/11/2025 22:34,C7224,B1045,Bright Sea,Saurav Das,Fantasy,1264.87,1,1264.87,UPI,Ahmedabad
O100353,3/16/2024 23:42,C3230,B1036,Bright Song,Deepak Desai,Fantasy,314.55,1,314.55,UPI,Hyderabad
O100354,8/28/2025 7:18,C8848,B1054,Wild Machine - Vol 4,Ananya Khan,Children,1356.05,1,1356.05,UPI,Mumbai
O100355,9/18/2025 11:37,C5775,B1006,Forgotten Stars,Maya Patel,Biography,1134.81,2,2269.62,NetBanking,Bengaluru
O100356,1/21/2024 10:12,C7437,B1111,Gentle Forest (112),Priya Gupta,Fantasy,370.2,1,370.2,UPI,Delhi
O100357,7/24/2023 21:33,C9939,B1059,Broken Memory,Amit Verma,Children,1090.74,3,3272.22,Card,Kolkata
O100358,8/23/2025 7:37,C8183,B1068,Golden Rivers,Tara Roy,Self-Help,591.37,1,591.37,UPI,Delhi
O100359,11/20/2024 18:10,C3280,B1001,Golden Echoes - Vol 2,Maya Sharma,Biography,620.66,1,620.66,UPI,Bengaluru
O100360,11/5/2024 5:36,C7932,B1019,Lost Pages,Deepak Sharma,Sci-Fi,980.7,1,980.7,NetBanking,Delhi
O100361,9/4/2024 17:26,C7566,B1093,Modern Machine,Arjun Das,Self-Help,620.24,2,1240.48,NetBanking,Kolkata
O100362,12/19/2024 19:32,C2392,B1098,Bright Song - Vol 5,Vikram Gupta,Fantasy,1427.92,2,2855.84,Cash,Bengaluru
O100363,6/20/2023 23:33,C1725,B1023,Hidden Garden,Karan Bose,Fantasy,277.53,1,277.53,NetBanking,Hyderabad
O100364,4/19/2023 0:23,C2615,B1058,Hidden Garden - Vol 4,Deepak Iyer,Biography,1353.59,2,2707.18,UPI,Bengaluru
O100365,2/3/2025 18:53,C4621,B1080,Wild Mirror - Vol 9,Rohit Patel,History,788.51,1,788.51,NetBanking,Hyderabad
O100366,4/19/2024 21:25,C9199,B1008,Crimson Stars - Vol 6,Priya Sharma,Biography,866.91,1,866.91,Card,Hyderabad
O100367,5/9/2024 3:48,C5840,B1102,Broken Dreams - Vol 3,Ananya Verma,Fiction,420.65,1,420.65,NetBanking,Delhi
O100368,5/1/2025 5:09,C6707,B1109,Hidden Sea,Deepak Patel,Non-Fiction,1477.49,1,1477.49,UPI,Hyderabad
O100369,3/14/2025 7:31,C9537,B1108,Hidden Cities,Arjun Sharma,Self-Help,1073.19,1,1073.19,NetBanking,Hyderabad
O100370,4/10/2023 15:57,C8412,B1069,Gentle Skies - Vol 9,Rahul Khan,Self-Help,1380.82,1,1380.82,UPI,Delhi
O100371,2/15/2023 4:11,C1370,B1099,Midnight Legends,Deepak Khan,Sci-Fi,806.87,1,806.87,UPI,Delhi
O100372,8/10/2025 8:52,C9454,B1036,Bright Song,Deepak Desai,Mystery,1018.31,2,2036.62,Card,Mumbai
O100373,7/27/2024 15:31,C8570,B1086,Broken Legends,Rhea Bose,Fantasy,266.97,1,266.97,Card,Pune
O100374,7/10/2023 23:19,C8080,B1026,Glowing Empire,Ananya Verma,Mystery,1361.13,2,2722.26,NetBanking,Kolkata
O100375,6/23/2025 7:11,C8365,B1039,Broken Mirror,Meera Khan,Children,465.76,1,465.76,NetBanking,Pune
O100376,12/22/2024 7:49,C4371,B1052,Gentle Legends,Meera Roy,Fiction,361.84,3,1085.52,UPI,Delhi
O100377,4/15/2023 19:32,C4063,B1025,Forgotten Garden,Deepak Das,Children,677.64,2,1355.28,UPI,Hyderabad
O100378,4/13/2024 4:08,C5298,B1045,Bright Sea,Saurav Das,Romance,184.77,1,184.77,NetBanking,Hyderabad
O100379,2/2/2024 22:15,C7431,B1106,Ancient Song - Vol 6,Ananya Desai,Children,374.25,1,374.25,Cash,Hyderabad
O100380,5/15/2025 16:40,C3826,B1114,Crimson Forest,Rhea Das,Fantasy,458.34,1,458.34,UPI,Delhi
O100381,11/17/2023 4:17,C4908,B1039,Broken Mirror,Meera Khan,Mystery,722.89,3,2168.67,UPI,Delhi
O100382,1/18/2024 5:08,C9369,B1058,Hidden Garden - Vol 4,Deepak Iyer,Mystery,529.73,1,529.73,NetBanking,Pune
O100383,5/22/2023 20:55,C7286,B1097,Bright Voices,Vikram Khan,Children,666.98,4,2667.92,NetBanking,Mumbai
O100384,10/12/2024 19:33,C3838,B1021,Broken Song,Rhea Mehta,Self-Help,1130.22,1,1130.22,Card,Ahmedabad
O100385,5/24/2023 6:48,C6154,B1035,Gentle Paths,Karan Iyer,Sci-Fi,864.44,1,864.44,NetBanking,Kolkata
O100386,9/1/2025 0:20,C8939,B1115,Golden Stars - Vol 12,Ananya Gupta,Fantasy,190.92,1,190.92,Card,Bengaluru
O100387,9/13/2025 20:26,C9281,B1108,Hidden Cities,Arjun Sharma,Biography,333.29,1,333.29,NetBanking,Pune
O100388,3/1/2024 16:09,C9006,B1065,Crimson Skies (66),Tara Bose,Self-Help,267,1,267,Card,Delhi
O100389,2/1/2023 8:01,C5785,B1016,Bright Empire,Deepak Singh,Children,689.24,2,1378.48,Cash,Chennai
O100390,7/4/2024 10:30,C3755,B1103,Broken Promises,Amit Khan,Romance,719.63,1,719.63,NetBanking,Ahmedabad
O100391,6/7/2024 4:07,C2871,B1002,Gentle Rivers,Maya Das,History,227.24,1,227.24,UPI,Hyderabad
O100392,4/22/2025 1:30,C8231,B1050,Modern Stars,Vikram Khan,History,495.29,1,495.29,Card,Pune
O100393,1/23/2025 23:47,C5055,B1018,Secret Stars,Isha Das,Non-Fiction,553.83,2,1107.66,UPI,Kolkata
O100394,9/27/2023 12:41,C2425,B1048,Lost Song,Isha Patel,Self-Help,308.67,4,1234.68,NetBanking,Delhi
O100395,8/3/2023 21:24,C6744,B1054,Wild Machine - Vol 4,Ananya Khan,Romance,838.87,1,838.87,NetBanking,Mumbai
O100396,5/23/2023 7:31,C4390,B1079,Hidden Dreams,Rhea Bose,Children,1323.79,2,2647.58,Cash,Hyderabad
O100397,10/15/2023 21:43,C9827,B1020,Gentle Echoes - Vol 7,Rhea Desai,History,1166.71,2,2333.42,Card,Hyderabad
O100398,10/24/2023 20:51,C5380,B1079,Hidden Dreams,Rhea Bose,Sci-Fi,1291.04,1,1291.04,Cash,Mumbai
O100399,7/29/2025 2:09,C5543,B1088,Ancient Cities,Priya Iyer,Biography,1011.75,1,1011.75,Card,Mumbai
O100400,5/30/2023 11:43,C5055,B1104,Gentle Forest (105),Sana Desai,Romance,1421.86,1,1421.86,NetBanking,Ahmedabad
O100401,8/14/2024 23:01,C5402,B1009,Bright Rivers,Saurav Roy,Mystery,931.22,5,4656.1,NetBanking,Pune
O100402,3/19/2023 23:04,C2525,B1025,Forgotten Garden,Deepak Das,Self-Help,903.2,3,2709.6,NetBanking,Chennai
O100403,4/10/2024 17:46,C6362,B1013,Midnight Sea,Neha Roy,Fantasy,286.2,2,572.4,Cash,Delhi
O100404,10/12/2024 13:02,C2037,B1114,Crimson Forest,Rhea Das,Self-Help,1394.74,4,5578.96,NetBanking,Bengaluru
O100405,4/24/2025 7:42,C9105,B1086,Broken Legends,Rhea Bose,Biography,1216.78,2,2433.56,UPI,Hyderabad
O100406,12/12/2023 19:55,C3139,B1115,Golden Stars - Vol 12,Ananya Gupta,Sci-Fi,1284.63,1,1284.63,NetBanking,Hyderabad
O100407,2/17/2023 3:37,C8529,B1105,Bright Rivers (106),Rahul Singh,Fiction,1008.83,1,1008.83,Cash,Delhi
O100408,3/27/2024 16:37,C1011,B1023,Hidden Garden,Karan Bose,Mystery,437.18,1,437.18,NetBanking,Bengaluru
O100409,6/22/2025 23:39,C5945,B1097,Bright Voices,Vikram Khan,Mystery,1340.41,1,1340.41,Card,Chennai
O100410,11/1/2024 13:07,C5102,B1089,Lost Paths,Deepak Roy,Non-Fiction,1119.45,1,1119.45,Cash,Hyderabad
O100411,2/23/2023 14:25,C6005,B1014,Lost Dreams,Nisha Iyer,Mystery,1228.68,1,1228.68,Card,Pune
O100412,12/21/2024 3:27,C1017,B1085,Forgotten Storms,Deepak Roy,Non-Fiction,559.56,1,559.56,Card,Ahmedabad
O100413,5/16/2023 21:36,C4705,B1015,Lonely Rivers,Maya Singh,Non-Fiction,708.58,2,1417.16,NetBanking,Kolkata
O100414,12/13/2024 12:30,C2975,B1065,Crimson Skies (66),Tara Bose,Fiction,153.65,2,307.3,NetBanking,Mumbai
O100415,3/14/2023 8:20,C7276,B1029,Forgotten Forest,Deepak Mehta,Self-Help,120.33,1,120.33,Cash,Delhi
O100416,11/17/2023 13:22,C5902,B1017,Shadow Promises,Tara Bose,Non-Fiction,1414.97,2,2829.94,Card,Pune
O100417,10/18/2024 5:12,C2120,B1038,Modern Machine - Vol 12,Rhea Khan,Mystery,133.08,1,133.08,Cash,Mumbai
O100418,12/26/2023 7:45,C3480,B1112,Ancient Echoes,Ananya Das,Self-Help,674.26,1,674.26,NetBanking,Ahmedabad
O100419,3/30/2023 3:39,C3293,B1056,Golden Storms,Sana Mehta,Romance,920.86,1,920.86,Cash,Pune
